forecast_issue_time,actual_time_24,temp_actual_24,temp_pred_24,hum_actual_24,hum_pred_24,rain_actual_24,rain_pred_24,pres_actual_24,pres_pred_24,wind_actual_24,wind_pred_24,actual_time_48,temp_actual_48,temp_pred_48,hum_actual_48,hum_pred_48,rain_actual_48,rain_pred_48,pres_actual_48,pres_pred_48,wind_actual_48,wind_pred_48,actual_time_72,temp_actual_72,temp_pred_72,hum_actual_72,hum_pred_72,rain_actual_72,rain_pred_72,pres_actual_72,pres_pred_72,wind_actual_72,wind_pred_72
2025-01-17 13:00:00,2025-01-18 13:00:00,8.7,7.9850693,51.0,58.27118,0.0,-0.006896748,1026.4,1027.4227,2.6,9.132653,2025-01-19 13:00:00,6.1,8.222794,55.0,58.226868,0.0,0.0042915354,1022.3,1026.2781,4.1,9.287063,2025-01-20 13:00:00,4.7,8.182611,94.0,58.401367,0.0,0.006445446,1019.5,1026.111,1.4,9.344055
2025-01-17 14:00:00,2025-01-18 14:00:00,9.0,7.991691,46.0,58.06923,0.0,-0.0067079877,1025.3,1027.2336,4.0,9.225391,2025-01-19 14:00:00,6.9,8.200762,49.0,58.110043,0.0,0.005138659,1021.0,1026.0447,5.2,9.404368,2025-01-20 14:00:00,3.8,8.145136,94.0,58.327984,0.0,0.0075264582,1018.4,1025.8679,2.2,9.470155
2025-01-17 15:00:00,2025-01-18 15:00:00,8.8,7.95512,52.0,58.012543,0.0,-0.00572089,1024.5,1026.9407,4.5,9.365818,2025-01-19 15:00:00,7.0,8.149682,52.0,58.132435,0.0,0.00701397,1020.0,1025.701,6.0,9.556938,2025-01-20 15:00:00,4.3,8.081267,93.0,58.389374,0.0,0.00967046,1017.2,1025.51,1.3,9.6313715
2025-01-17 16:00:00,2025-01-18 16:00:00,8.3,7.975572,57.0,57.87262,0.0,-0.005674473,1024.2,1026.76,4.9,9.426078,2025-01-19 16:00:00,6.8,8.146776,55.0,58.073772,0.0,0.007930518,1019.6,1025.4524,5.9,9.645247,2025-01-20 16:00:00,4.2,8.061063,95.0,58.381058,0.0,0.010893167,1016.9,1025.2468,1.8,9.730432
2025-01-17 17:00:00,2025-01-18 17:00:00,6.8,8.078548,67.0,57.5289,0.0,-0.0059838807,1024.3,1026.6572,4.0,9.412917,2025-01-19 17:00:00,5.9,8.203461,61.0,57.837723,0.0,0.00823702,1019.8,1025.2996,6.9,9.672626,2025-01-20 17:00:00,4.2,8.095205,95.0,58.207027,0.0,0.011491959,1016.9,1025.0851,1.4,9.769184
2025-01-17 18:00:00,2025-01-18 18:00:00,2.8,8.333744,77.0,57.10099,0.0,-0.004392213,1024.8,1026.6279,3.4,9.226324,2025-01-19 18:00:00,2.2,8.306167,77.0,57.675846,0.0,0.009952092,1020.3,1025.259,2.9,9.589139,2025-01-20 18:00:00,3.7,8.144899,98.0,58.18413,0.0,0.013675512,1017.3,1025.0458,2.0,9.7065325
2025-01-17 19:00:00,2025-01-18 19:00:00,1.3,8.456719,75.0,56.99878,0.0,-0.00110755,1024.9,1026.5012,5.0,9.137958,2025-01-19 19:00:00,2.1,8.315516,81.0,57.803272,0.0,0.013437008,1020.4,1025.1562,2.8,9.556874,2025-01-20 19:00:00,3.3,8.118683,99.0,58.407444,0.1,0.017499464,1017.5,1024.9445,2.6,9.687242
2025-01-17 20:00:00,2025-01-18 20:00:00,-1.5,8.487128,90.0,57.097157,0.0,0.0025859561,1024.9,1026.361,9.3,9.099287,2025-01-19 20:00:00,1.9,8.2584915,83.0,58.098164,0.0,0.017488925,1020.4,1025.0344,2.5,9.555653,2025-01-20 20:00:00,3.7,8.035693,98.0,58.774033,0.1,0.021839382,1017.3,1024.8207,3.6,9.696137
2025-01-17 21:00:00,2025-01-18 21:00:00,-2.0,8.45787,91.0,57.31685,0.0,0.006132514,1024.6,1026.3042,11.5,9.060611,2025-01-19 21:00:00,2.4,8.173658,82.0,58.438595,0.0,0.021207346,1020.5,1024.9921,3.2,9.541004,2025-01-20 21:00:00,3.7,7.937214,98.0,59.15325,0.1,0.025728444,1017.0,1024.7761,4.7,9.686903
2025-01-17 22:00:00,2025-01-18 22:00:00,-0.9,8.397686,82.0,57.574577,0.0,0.008902573,1024.2,1026.3436,11.6,9.013808,2025-01-19 22:00:00,1.9,8.0878105,84.0,58.74861,0.0,0.02391628,1020.3,1025.0537,3.0,9.500776,2025-01-20 22:00:00,4.1,7.8501,98.0,59.468327,0.2,0.028457986,1016.8,1024.8391,3.9,9.64628
2025-01-17 23:00:00,2025-01-18 23:00:00,-0.7,8.253106,77.0,58.01816,0.0,0.011785743,1024.1,1026.4061,10.6,9.002955,2025-01-19 23:00:00,2.7,7.9576497,84.0,59.144886,0.1,0.026347393,1020.8,1025.1512,3.0,9.47429,2025-01-20 23:00:00,3.9,7.734173,97.0,59.825577,0.4,0.030718366,1016.7,1024.9406,2.9,9.613244
2025-01-18 00:00:00,2025-01-19 00:00:00,-1.1,8.0908785,78.0,58.58807,0.0,0.015579757,1023.8,1026.4656,9.0,8.979105,2025-01-20 00:00:00,2.5,7.7959337,88.0,59.67446,0.2,0.02950435,1020.7,1025.2494,1.9,9.447344,2025-01-21 00:00:00,4.1,7.5834947,97.0,60.322777,0.3,0.03371206,1016.4,1025.0432,3.0,9.581255
2025-01-18 01:00:00,2025-01-19 01:00:00,-1.4,7.9599943,77.0,59.12381,0.0,0.019627953,1023.6,1026.4845,6.0,8.941124,2025-01-20 01:00:00,2.1,7.6267867,88.0,60.26949,0.0,0.033241626,1020.8,1025.3076,0.8,9.422209,2025-01-21 01:00:00,4.2,7.4142685,97.0,60.915558,0.3,0.03740063,1016.5,1025.1055,3.1,9.555441
2025-01-18 02:00:00,2025-01-19 02:00:00,-0.1,7.819559,62.0,59.69001,0.0,0.02497871,1023.1,1026.3485,4.7,8.96485,2025-01-20 02:00:00,3.3,7.4311347,88.0,60.95047,0.2,0.038541008,1019.7,1025.2129,3.1,9.461556,2025-01-21 02:00:00,4.4,7.2150583,98.0,61.60226,0.3,0.042698186,1015.8,1025.0116,3.5,9.5969925
2025-01-18 03:00:00,2025-01-19 03:00:00,0.5,7.7841353,54.0,59.969524,0.0,0.028830139,1022.7,1026.2861,4.5,8.92008,2025-01-20 03:00:00,3.0,7.304405,92.0,61.447758,0.6,0.042849354,1019.2,1025.175,3.2,9.450774,2025-01-21 03:00:00,4.4,7.072981,96.0,62.140366,0.9,0.04715782,1015.4,1024.9734,2.7,9.592398
2025-01-18 04:00:00,2025-01-19 04:00:00,0.5,7.6953554,53.0,60.308582,0.0,0.03213525,1022.4,1026.2559,3.2,8.903343,2025-01-20 04:00:00,2.6,7.1784906,93.0,61.885246,0.3,0.04628667,1019.3,1025.1779,0.4,9.436816,2025-01-21 04:00:00,4.4,6.9475813,97.0,62.57636,1.1,0.050577547,1014.9,1024.9784,3.4,9.577514
2025-01-18 05:00:00,2025-01-19 05:00:00,-0.1,7.4734817,58.0,60.986263,0.0,0.037993327,1022.3,1026.0544,2.2,8.995585,2025-01-20 05:00:00,2.6,6.964165,93.0,62.526554,0.4,0.05167362,1019.2,1025.0171,0.9,9.515937,2025-01-21 05:00:00,4.4,6.7481427,97.0,63.17142,0.5,0.055769477,1014.6,1024.8174,2.5,9.652743
2025-01-18 06:00:00,2025-01-19 06:00:00,-0.7,7.1330156,63.0,61.996838,0.0,0.045963876,1022.0,1025.6752,1.5,9.190963,2025-01-20 06:00:00,2.4,6.6513133,94.0,63.440735,0.2,0.059109226,1018.9,1024.6534,1.3,9.700884,2025-01-21 06:00:00,4.6,6.4547267,97.0,64.022804,0.0,0.06299366,1014.2,1024.4441,3.8,9.836594
2025-01-18 07:00:00,2025-01-19 07:00:00,-1.0,6.7165055,67.0,63.16605,0.0,0.055018194,1021.9,1025.1489,2.0,9.484608,2025-01-20 07:00:00,1.9,6.2748003,94.0,64.48759,0.0,0.06781114,1018.6,1024.1111,0.2,9.988556,2025-01-21 07:00:00,4.6,6.098431,97.0,65.00218,0.0,0.07152561,1014.0,1023.8817,3.0,10.127217
2025-01-18 08:00:00,2025-01-19 08:00:00,-1.5,6.333295,73.0,64.10168,0.0,0.06092442,1022.4,1024.8434,1.8,9.724283,2025-01-20 08:00:00,2.0,5.9438653,94.0,65.29165,0.0,0.07377258,1018.5,1023.744,0.6,10.227228,2025-01-21 08:00:00,4.7,5.783359,97.0,65.75625,0.0,0.077457905,1014.2,1023.48804,2.5,10.371308
2025-01-18 09:00:00,2025-01-19 09:00:00,-1.1,5.9829946,72.0,64.77286,0.0,0.06387963,1022.8,1024.7201,2.1,9.925501,2025-01-20 09:00:00,2.2,5.6623855,96.0,65.81109,0.1,0.07669151,1019.0,1023.5811,1.8,10.406513,2025-01-21 09:00:00,5.0,5.5193467,96.0,66.22539,0.0,0.08029698,1014.4,1023.3083,3.8,10.550778
2025-01-18 10:00:00,2025-01-19 10:00:00,1.9,5.8388867,66.0,64.81403,0.0,0.06159694,1023.0,1024.8944,3.3,9.966108,2025-01-20 10:00:00,2.7,5.5457826,96.0,65.86421,0.0,0.07518568,1019.4,1023.7267,1.9,10.42276,2025-01-21 10:00:00,5.6,5.4087453,97.0,66.26828,0.2,0.078827076,1014.5,1023.4484,2.7,10.565053
2025-01-18 11:00:00,2025-01-19 11:00:00,4.0,6.08933,54.0,64.25113,0.0,0.05681997,1023.5,1025.4961,2.7,9.573677,2025-01-20 11:00:00,3.3,5.69883,95.0,65.50555,0.0,0.07057227,1019.9,1024.3508,3.5,10.0769205,2025-01-21 11:00:00,6.2,5.542231,97.0,65.965195,0.6,0.07427631,1014.6,1024.0933,4.8,10.218702
2025-01-18 12:00:00,2025-01-19 12:00:00,5.2,6.3989115,56.0,63.631,0.0,0.053429,1023.4,1025.8806,3.8,9.214704,2025-01-20 12:00:00,4.1,5.9193444,93.0,65.09123,1.1,0.06665924,1020.1,1024.8804,2.2,9.71037,2025-01-21 12:00:00,6.6,5.7520633,99.0,65.58646,0.6,0.07020364,1014.7,1024.6687,5.4,9.838028
2025-01-18 13:00:00,2025-01-19 13:00:00,6.1,6.6280274,55.0,63.194187,0.0,0.052810688,1022.3,1025.8779,4.1,9.039469,2025-01-20 13:00:00,4.7,6.092418,94.0,64.81138,0.0,0.06556023,1019.5,1025.0332,1.4,9.4991255,2025-01-21 13:00:00,7.0,5.921288,98.0,65.32224,1.3,0.06893223,1014.2,1024.8589,6.1,9.613403
2025-01-18 14:00:00,2025-01-19 14:00:00,6.9,6.790183,49.0,62.867443,0.0,0.054308757,1021.0,1025.5525,5.2,9.0209465,2025-01-20 14:00:00,3.8,6.2028146,94.0,64.65775,0.0,0.06712084,1018.4,1024.8228,2.2,9.449261,2025-01-21 14:00:00,7.2,6.0256724,99.0,65.18758,0.9,0.070434794,1013.4,1024.6699,4.2,9.557265
2025-01-18 15:00:00,2025-01-19 15:00:00,7.0,6.85498,52.0,62.92204,0.0,0.05913007,1020.0,1025.0115,6.0,9.08625,2025-01-20 15:00:00,4.3,6.2311945,93.0,64.8191,0.0,0.072005495,1017.2,1024.343,1.3,9.503417,2025-01-21 15:00:00,7.1,6.049173,98.0,65.362175,0.6,0.07533392,1012.6,1024.1968,5.2,9.610728
2025-01-18 16:00:00,2025-01-19 16:00:00,6.8,6.854992,55.0,63.219673,0.0,0.06478158,1019.6,1024.4965,5.9,9.150148,2025-01-20 16:00:00,4.2,6.213138,95.0,65.1786,0.0,0.078039534,1016.9,1023.82446,1.8,9.571091,2025-01-21 16:00:00,7.3,6.0270333,99.0,65.73658,1.0,0.081513815,1012.4,1023.6704,5.1,9.6814375
2025-01-18 17:00:00,2025-01-19 17:00:00,5.9,6.8228235,61.0,63.719955,0.0,0.070762806,1019.8,1024.1525,6.9,9.137158,2025-01-20 17:00:00,4.2,6.177983,95.0,65.669846,0.0,0.084210105,1016.9,1023.43964,1.4,9.578016,2025-01-21 17:00:00,7.3,5.9892993,100.0,66.24171,0.9,0.08789619,1012.1,1023.2706,4.7,9.692588
2025-01-18 18:00:00,2025-01-19 18:00:00,2.2,6.7443094,77.0,64.32057,0.0,0.07548552,1020.3,1024.0717,2.9,9.05604,2025-01-20 18:00:00,3.7,6.1228127,98.0,66.17683,0.0,0.088762574,1017.3,1023.3106,2.0,9.513522,2025-01-21 18:00:00,7.1,5.9375587,100.0,66.74792,0.8,0.09260866,1011.8,1023.1271,4.4,9.62946
2025-01-18 19:00:00,2025-01-19 19:00:00,2.1,6.6142063,81.0,64.83119,0.0,0.07922544,1020.4,1023.99243,2.8,9.057387,2025-01-20 19:00:00,3.3,6.0329337,99.0,66.58501,0.1,0.092245534,1017.5,1023.2225,2.6,9.500909,2025-01-21 19:00:00,7.1,5.859731,100.0,67.12691,1.1,0.0960417,1012.0,1023.03455,5.1,9.612851
2025-01-18 20:00:00,2025-01-19 20:00:00,1.9,6.2031207,83.0,65.95598,0.0,0.086448126,1020.4,1023.66394,2.5,9.29756,2025-01-20 20:00:00,3.7,5.7691655,98.0,67.29415,0.1,0.097659074,1017.3,1022.9225,3.6,9.679882,2025-01-21 20:00:00,7.5,5.635885,100.0,67.71642,0.7,0.10093252,1012.0,1022.7366,7.7,9.779215
2025-01-18 21:00:00,2025-01-19 21:00:00,2.4,5.7174726,82.0,66.987274,0.0,0.09229293,1020.5,1023.22656,3.2,9.688854,2025-01-20 21:00:00,3.7,5.420467,98.0,67.99251,0.1,0.1025491,1017.0,1022.4834,4.7,10.009139,2025-01-21 21:00:00,7.1,5.320479,100.0,68.31714,0.6,0.105470546,1012.5,1022.29034,4.4,10.100479
2025-01-18 22:00:00,2025-01-19 22:00:00,1.9,5.3396077,84.0,67.48133,0.0,0.09401248,1020.3,1022.8861,3.0,10.078078,2025-01-20 22:00:00,4.1,5.114514,98.0,68.3748,0.2,0.104796,1016.8,1022.086,3.9,10.367825,2025-01-21 22:00:00,6.9,5.0290446,100.0,68.66073,0.9,0.107736744,1012.4,1021.87115,3.8,10.461205
2025-01-18 23:00:00,2025-01-19 23:00:00,2.7,5.0913424,84.0,67.60974,0.1,0.092524156,1020.8,1022.7799,3.0,10.337274,2025-01-20 23:00:00,3.9,4.8858514,97.0,68.48728,0.4,0.104049675,1016.7,1021.9003,2.9,10.637373,2025-01-21 23:00:00,6.8,4.8016114,100.0,68.76649,0.4,0.10713294,1012.4,1021.65906,3.4,10.740646
2025-01-19 00:00:00,2025-01-20 00:00:00,2.5,4.9099364,88.0,67.78071,0.2,0.09285085,1020.7,1022.62067,1.9,10.527773,2025-01-21 00:00:00,4.1,4.6886134,97.0,68.634766,0.3,0.10411829,1016.4,1021.7074,3.0,10.864581,2025-01-22 00:00:00,6.6,4.6018577,100.0,68.90246,0.3,0.10714409,1012.3,1021.45215,2.7,10.978976
2025-01-19 01:00:00,2025-01-20 01:00:00,2.1,4.837394,88.0,68.003105,0.0,0.095413335,1020.8,1022.4463,0.8,10.587887,2025-01-21 01:00:00,4.2,4.544642,97.0,68.88514,0.3,0.10598495,1016.5,1021.5008,3.1,11.010045,2025-01-22 01:00:00,6.6,4.446359,100.0,69.151955,0.6,0.10891107,1012.2,1021.23114,2.1,11.143032
2025-01-19 02:00:00,2025-01-20 02:00:00,3.3,4.8485103,88.0,68.054665,0.2,0.098202385,1019.7,1022.16425,3.1,10.638659,2025-01-21 02:00:00,4.4,4.4584956,98.0,69.09494,0.3,0.10873751,1015.8,1021.2159,3.5,11.128512,2025-01-22 02:00:00,7.6,4.348436,100.0,69.36621,0.1,0.11156475,1011.2,1020.9387,9.8,11.276383
2025-01-19 03:00:00,2025-01-20 03:00:00,3.0,4.899402,92.0,68.00363,0.6,0.10086641,1019.2,1021.8176,3.2,10.6983795,2025-01-21 03:00:00,4.4,4.418197,96.0,69.23265,0.9,0.11157087,1015.4,1020.89526,2.7,11.230033,2025-01-22 03:00:00,7.4,4.2992826,100.0,69.50672,0.4,0.114271306,1010.9,1020.61914,7.9,11.386862
2025-01-19 04:00:00,2025-01-20 04:00:00,2.6,4.995274,93.0,68.01028,0.3,0.104320996,1019.3,1021.48517,0.4,10.692513,2025-01-21 04:00:00,4.4,4.41758,97.0,69.420845,1.1,0.11497539,1014.9,1020.59753,3.4,11.2708645,2025-01-22 04:00:00,7.2,4.288571,100.0,69.70044,0.6,0.11752914,1010.5,1020.3262,7.5,11.43596
2025-01-19 05:00:00,2025-01-20 05:00:00,2.6,5.0793777,93.0,68.24093,0.4,0.10922002,1019.2,1021.16394,0.9,10.639133,2025-01-21 05:00:00,4.4,4.424187,97.0,69.770294,0.5,0.119494855,1014.6,1020.3154,2.5,11.258439,2025-01-22 05:00:00,7.0,4.28783,100.0,70.05089,0.4,0.12188742,1010.0,1020.05133,9.5,11.429053
2025-01-19 06:00:00,2025-01-20 06:00:00,2.4,5.111531,94.0,68.7417,0.2,0.11709687,1018.9,1020.69366,1.3,10.618033,2025-01-21 06:00:00,4.6,4.406483,97.0,70.30928,0.0,0.12658721,1014.2,1019.8955,3.8,11.265343,2025-01-22 06:00:00,6.8,4.2691445,100.0,70.57377,1.0,0.12873003,1009.7,1019.6424,9.5,11.437636
2025-01-19 07:00:00,2025-01-20 07:00:00,1.9,5.0918784,94.0,69.353065,0.0,0.12572789,1018.6,1020.2001,0.2,10.629873,2025-01-21 07:00:00,4.6,4.374555,97.0,70.89847,0.0,0.1346567,1014.0,1019.42596,3.0,11.288534,2025-01-22 07:00:00,6.8,4.2411,100.0,71.14211,1.4,0.13663983,1009.4,1019.17645,8.2,11.460929
2025-01-19 08:00:00,2025-01-20 08:00:00,2.0,5.093064,94.0,69.84494,0.0,0.13103329,1018.5,1020.0823,0.6,10.516435,2025-01-21 08:00:00,4.7,4.3766274,97.0,71.37858,0.0,0.14016366,1014.2,1019.2707,2.5,11.190194,2025-01-22 08:00:00,6.6,4.2434278,100.0,71.628624,1.9,0.14233673,1009.6,1019.0057,6.1,11.365844
2025-01-19 09:00:00,2025-01-20 09:00:00,2.2,5.122128,96.0,70.11605,0.1,0.13230136,1019.0,1020.2809,1.8,10.323477,2025-01-21 09:00:00,5.0,4.4155517,96.0,71.67654,0.0,0.14202152,1014.4,1019.45105,3.8,10.98447,2025-01-22 09:00:00,6.5,4.283567,100.0,71.94724,1.8,0.14448328,1010.3,1019.1787,1.9,11.155359
2025-01-19 10:00:00,2025-01-20 10:00:00,2.7,5.17609,96.0,70.146324,0.0,0.13023955,1019.4,1020.64935,1.9,10.109279,2025-01-21 10:00:00,5.6,4.490664,97.0,71.76046,0.2,0.14060585,1014.5,1019.8547,2.7,10.718282,2025-01-22 10:00:00,6.7,4.363034,99.0,72.05352,1.1,0.14327379,1010.3,1019.5955,1.8,10.8731575
2025-01-19 11:00:00,2025-01-20 11:00:00,3.3,5.3885293,95.0,69.49787,0.0,0.120429255,1019.9,1021.5379,3.5,9.718338,2025-01-21 11:00:00,6.2,4.6814656,97.0,71.3412,0.6,0.1324637,1014.6,1020.7743,4.8,10.276422,2025-01-22 11:00:00,7.5,4.547049,99.0,71.7004,0.5,0.13555336,1010.1,1020.53174,4.9,10.414533
2025-01-19 12:00:00,2025-01-20 12:00:00,4.1,5.543115,93.0,69.02945,1.1,0.11321774,1020.1,1022.16583,2.2,9.429402,2025-01-21 12:00:00,6.6,4.855965,99.0,70.90733,0.6,0.1249132,1014.7,1021.53845,5.4,9.906834,2025-01-22 12:00:00,7.9,4.725431,100.0,71.27951,0.6,0.12782015,1010.1,1021.34686,8.5,10.018885
2025-01-19 13:00:00,2025-01-20 13:00:00,4.7,5.6019855,94.0,69.00794,0.0,0.11378489,1019.5,1022.10004,1.4,9.366526,2025-01-21 13:00:00,7.0,4.9390388,98.0,70.82813,1.3,0.12403742,1014.2,1021.65094,6.1,9.769193,2025-01-22 13:00:00,8.7,4.8209405,100.0,71.16154,0.7,0.12635426,1009.3,1021.51636,15.6,9.857748
2025-01-19 14:00:00,2025-01-20 14:00:00,3.8,5.5772166,94.0,69.24878,0.0,0.11987746,1018.4,1021.4456,2.2,9.530016,2025-01-21 14:00:00,7.2,4.932652,99.0,71.039764,0.9,0.12920177,1013.4,1021.1329,4.2,9.871305,2025-01-22 14:00:00,8.6,4.8291326,95.0,71.32112,0.2,0.13095188,1010.1,1021.0394,18.9,9.943234
2025-01-19 15:00:00,2025-01-20 15:00:00,4.3,5.463844,93.0,69.81299,0.0,0.13034378,1017.2,1020.4365,1.3,9.826657,2025-01-21 15:00:00,7.1,4.8509955,98.0,71.52521,0.6,0.13904504,1012.6,1020.1811,5.2,10.133417,2025-01-22 15:00:00,9.0,4.762136,98.0,71.75493,0.2,0.14040112,1009.5,1020.1058,14.9,10.196707
2025-01-19 16:00:00,2025-01-20 16:00:00,4.2,5.363954,95.0,70.346054,0.0,0.13959208,1016.9,1019.5838,1.8,10.062709,2025-01-21 16:00:00,7.3,4.7714486,99.0,72.01405,1.0,0.14858057,1012.4,1019.28033,5.1,10.3754225,2025-01-22 16:00:00,8.4,4.687863,98.0,72.22813,0.7,0.14998074,1009.4,1019.19055,15.2,10.442139
2025-01-19 17:00:00,2025-01-20 17:00:00,4.2,5.270182,95.0,70.748055,0.0,0.14479211,1016.9,1019.127,1.4,10.192109,2025-01-21 17:00:00,7.3,4.7184424,100.0,72.33842,0.9,0.15435371,1012.1,1018.73596,4.7,10.510819,2025-01-22 17:00:00,8.7,4.637427,96.0,72.55462,0.4,0.15602395,1009.1,1018.61896,15.3,10.583524
2025-01-19 18:00:00,2025-01-20 18:00:00,3.7,5.2825084,98.0,71.16164,0.0,0.14870626,1017.3,1019.127,2.0,10.040717,2025-01-21 18:00:00,7.1,4.7133327,100.0,72.691124,0.8,0.1582347,1011.8,1018.6191,4.4,10.4373665,2025-01-22 18:00:00,8.3,4.621577,99.0,72.93515,0.4,0.1602801,1009.4,1018.46515,11.1,10.527404
2025-01-19 19:00:00,2025-01-20 19:00:00,3.3,5.2300143,99.0,71.79134,0.1,0.15472211,1017.5,1018.9905,2.6,9.951643,2025-01-21 19:00:00,7.1,4.677031,100.0,73.18891,1.1,0.1632446,1012.0,1018.4791,5.1,10.3679695,2025-01-22 19:00:00,8.1,4.5880656,100.0,73.41988,0.2,0.16521704,1009.9,1018.32434,10.4,10.458738
2025-01-19 20:00:00,2025-01-20 20:00:00,3.7,5.159887,98.0,72.44638,0.1,0.16106535,1017.3,1018.8023,3.6,9.893191,2025-01-21 20:00:00,7.5,4.625693,100.0,73.72714,0.7,0.16863704,1012.0,1018.3067,7.7,10.31526,2025-01-22 20:00:00,7.8,4.5418906,100.0,73.93876,0.3,0.1704702,1010.4,1018.1569,9.2,10.403804
2025-01-19 21:00:00,2025-01-20 21:00:00,3.7,5.0871863,98.0,72.98495,0.1,0.16534759,1017.0,1018.6971,4.7,9.84274,2025-01-21 21:00:00,7.1,4.5772777,100.0,74.18399,0.6,0.17244752,1012.5,1018.21185,4.4,10.256333,2025-01-22 21:00:00,7.9,4.498775,100.0,74.382416,0.2,0.17421973,1010.6,1018.06494,8.9,10.3414755
2025-01-19 22:00:00,2025-01-20 22:00:00,4.1,5.0067725,98.0,73.563286,0.2,0.1700762,1016.8,1018.52545,3.9,9.8211,2025-01-21 22:00:00,6.9,4.5197425,100.0,74.6665,0.9,0.17639008,1012.4,1018.0703,3.8,10.224966,2025-01-22 22:00:00,7.9,4.4471593,100.0,74.84472,0.2,0.17799178,1010.9,1017.9328,7.2,10.305722
2025-01-19 23:00:00,2025-01-20 23:00:00,3.9,4.9594817,97.0,74.02968,0.4,0.17158024,1016.7,1018.6785,2.9,9.685275,2025-01-21 23:00:00,6.8,4.4994206,100.0,75.03495,0.4,0.17727923,1012.4,1018.23535,3.4,10.081662,2025-01-22 23:00:00,7.8,4.430345,100.0,75.207596,0.4,0.17886353,1011.3,1018.1008,5.6,10.158921
2025-01-20 00:00:00,2025-01-21 00:00:00,4.1,4.8955636,97.0,74.72935,0.3,0.17565699,1016.4,1018.7435,3.0,9.539313,2025-01-22 00:00:00,6.6,4.473904,100.0,75.53555,0.3,0.17928298,1012.3,1018.3973,2.7,9.913989,2025-01-23 00:00:00,7.8,4.4132886,100.0,75.67508,0.4,0.18044695,1012.0,1018.2935,4.2,9.980138
2025-01-20 01:00:00,2025-01-21 01:00:00,4.2,4.9204717,97.0,74.952354,0.3,0.17448692,1016.5,1019.06616,3.1,9.340533,2025-01-22 01:00:00,6.6,4.4918456,100.0,75.803246,0.6,0.17854553,1012.2,1018.70776,2.1,9.714597,2025-01-23 01:00:00,7.8,4.4305654,100.0,75.95655,0.7,0.17987506,1012.6,1018.5991,2.9,9.77929
2025-01-20 02:00:00,2025-01-21 02:00:00,4.4,4.773236,98.0,75.97355,0.3,0.18598332,1015.8,1018.3952,3.5,9.459324,2025-01-22 02:00:00,7.6,4.407638,100.0,76.53196,0.1,0.1864516,1011.2,1018.26587,9.8,9.763888,2025-01-23 02:00:00,7.8,4.364778,99.0,76.600136,0.8,0.18667042,1013.3,1018.2324,5.3,9.805297
2025-01-20 03:00:00,2025-01-21 03:00:00,4.4,4.560756,96.0,77.48651,0.9,0.20322745,1015.4,1017.4877,2.7,9.5987835,2025-01-22 03:00:00,7.4,4.283235,100.0,77.5766,0.4,0.19837184,1010.9,1017.6307,7.9,9.840453,2025-01-23 03:00:00,6.9,4.258784,97.0,77.54841,3.9,0.19723369,1013.6,1017.6885,5.5,9.856237
2025-01-20 04:00:00,2025-01-21 04:00:00,4.4,4.5354238,97.0,78.077034,1.1,0.20716484,1014.9,1017.51294,3.4,9.463808,2025-01-22 04:00:00,7.2,4.26193,100.0,78.15121,0.6,0.20265451,1010.5,1017.599,7.5,9.725091,2025-01-23 04:00:00,6.9,4.2359004,98.0,78.13653,0.0,0.2017765,1013.2,1017.6371,4.1,9.745731
2025-01-20 05:00:00,2025-01-21 05:00:00,4.4,4.502687,97.0,78.68517,0.5,0.21124782,1014.6,1017.51044,2.5,9.345698,2025-01-22 05:00:00,7.0,4.2538075,100.0,78.6489,0.4,0.20541123,1010.0,1017.6789,9.5,9.581306,2025-01-23 05:00:00,7.1,4.2327065,99.0,78.614136,0.0,0.20421608,1013.5,1017.743,1.8,9.592942
2025-01-20 06:00:00,2025-01-21 06:00:00,4.6,4.4951434,97.0,79.0398,0.0,0.212582,1014.2,1017.5478,3.8,9.262343,2025-01-22 06:00:00,6.8,4.257035,100.0,78.99901,1.0,0.20669347,1009.7,1017.74176,9.5,9.477954,2025-01-23 06:00:00,7.1,4.2383943,99.0,78.96043,0.0,0.20544846,1014.1,1017.8128,2.9,9.485407
2025-01-20 07:00:00,2025-01-21 07:00:00,4.6,4.535005,97.0,79.15169,0.0,0.21207818,1014.0,1017.5739,3.0,9.203528,2025-01-22 07:00:00,6.8,4.2779593,100.0,79.22331,1.4,0.20736615,1009.4,1017.72253,8.2,9.424636,2025-01-23 07:00:00,7.2,4.257631,99.0,79.20036,0.1,0.20637086,1014.8,1017.7779,2.9,9.435047
2025-01-20 08:00:00,2025-01-21 08:00:00,4.7,4.568189,97.0,79.3131,0.0,0.21309952,1014.2,1017.42816,2.5,9.20425,2025-01-22 08:00:00,6.6,4.2964625,100.0,79.45681,1.9,0.20893118,1009.6,1017.5694,6.1,9.424275,2025-01-23 08:00:00,7.2,4.275908,99.0,79.43824,0.6,0.2079949,1015.8,1017.62225,5.5,9.434581
2025-01-20 09:00:00,2025-01-21 09:00:00,5.0,4.5886827,96.0,79.51039,0.0,0.2128409,1014.4,1017.4551,3.8,9.155952,2025-01-22 09:00:00,6.5,4.3214917,100.0,79.65216,1.8,0.20872545,1010.3,1017.5971,1.9,9.3710165,2025-01-23 09:00:00,7.2,4.3015018,99.0,79.63415,0.7,0.20780782,1016.1,1017.64954,2.4,9.380664
